from_address,pattern,proxy-class
0x12d7053efc680ba6671f8cb96d1421d906ce3de2,"['EOA', 'P']",Upgradeable
0x946ec1d90a6584933762e6c433f6e115d3de9079,"['EOA', 'P']",Forwarder
0x9042195c2d28b0331dfe1e2d75c4aaaf810d2106,"['EOA', 'P']",Upgradeable
0xefe12ae0cf4157b8d9c65064887a9c7d4295c783,"['EOA', 'P']",Forwarder
0x8ceba69a8e96a4ce71aa65859dbdb180b489a719,"['EOA', 'P']",Upgradeable
0x431698a4bc61c512261fc63add3eb2b0863fa709,['EOA'],Upgradeable
0x3a0b09ce9d02fbd64af8575c823063488b974c56,['EOA'],Upgradeable
0x031f14a6b7a2f6a636df54cd09feb0cfddb558e0,['EOA'],Forwarder
0xe0bca6c40c5b680f21456e7feb15f1326efb69cd,['EOA'],Upgradeable
0x0db7decd3ca4dedc5433f46aadd6224e50f971c6,['EOA'],Forwarder
0x3097da8dfd60c43991925fb940c263c1b1681934,['EOA'],Forwarder
0x04946738c3d2ec8738374ff1e14ed5e535458b9d,['EOA'],Forwarder
0x542385100ffc6bf02f661639c2059bab2ae8ad47,['EOA'],Upgradeable
0xcd91538b91b4ba7797d39a2f66e63810b50a33d0,['EOA'],Upgradeable
0x684de52d752b37a5c752386b9793db0096c2494b,['EOA'],Forwarder
0xd240a10b5a738f55cdf515dc3207546e6398a177,['EOA'],Forwarder
0x30dea2803754423c6619aae368c459a52c846487,['EOA'],Upgradeable
0xf27747adcfd27e873dcdb4bf82833a0f6d493a12,['EOA'],Upgradeable
0x056308ad8d625887257170b0187ff70c73c9e0e8,['EOA'],Forwarder
0x8373fb8e59e63e26175279e8c27ed89aa8c5eb7f,['EOA'],Upgradeable
0x1ddb9a1f6bc0de1d05ebb0fda61a7398641ae6be,['EOA'],Upgradeable
0x3adf78fa3860ef9148f58513e923d5c50563d411,['EOA'],Forwarder
0x9cf84ff6f6bb6379faebf221c0f7d799f4867c83,['EOA'],Forwarder
0xb461fbaa2c73efb2ca219901da10f792bfeac5de,['EOA'],Forwarder
0xd3967697c86de992076b5cca4d7b2fc35267d055,['EOA'],Forwarder
0xe2fa197eaa5c726426003074147a08beaa59403b,['EOA'],Upgradeable
0x07e82cf33b6e80d18d489cb88df9c2bbdb9b32cc,['EOA'],Forwarder
0x4df0b1345089167f6b865b955bc0264e6be2133f,['EOA'],Forwarder
0xe01a08cb439302e485b208f4c29d7b755352cb11,['EOA'],Forwarder
0x4c3061af93e2efdafc81b9afa657aa4cee6dcd1e,['EOA'],Forwarder
0xba268543499b5501a890edbeb59d66bd80c86f59,['EOA'],Forwarder
0x1db5d3f314ce227619e41bc03292150a55d60b4d,['EOA'],Forwarder
0x278bd212db75c8efd719c3188fe8e31565094af4,['EOA'],Forwarder
0x663afabd4e6eebc04f44708c52f9af835857d711,['EOA'],Upgradeable
0x8d26cca0d58913932157dd4b294d4c95066172df,['EOA'],Forwarder
0xf94002e7be774ed5c6f9d495b1624d4a87c42e37,['EOA'],Forwarder
0x42aa43b39f4c1c5417007207ef34b009e31c1b4f,['EOA'],Upgradeable
0x2636115bd2e6d58c6c50bebf389b4439ec5637aa,['EOA'],Upgradeable
0x3d7f0f28e1d42082e3de70ec4c9d1d59a07affb9,['EOA'],Upgradeable
0x3364c7360393be43c10a2609ab009d4ffe66e90c,['EOA'],Upgradeable
0x5f7e306c0b484ed13bea0973b6d16afc1b24c80e,['EOA'],Upgradeable
0xe604b9d0fafcd0c0d5f7ccc2d8db6683c45218aa,['EOA'],Forwarder
0xd1c5bb510c82ca3b3500795d53393296b027dcf2,['EOA'],Forwarder
0xaf50fa448ddcd6b44a5f3936e85010a782eeae01,['EOA'],Upgradeable
0xd87c077555bd93e7267f82ca0e3ca5f171fd1c58,['EOA'],Forwarder
0x83696a3da97cec0831e66fd2d0838b476be5c2d4,['EOA'],Forwarder
0xa21a2326b3d2895d0ca2f0d443007c9fa98dc543,['EOA'],Forwarder
0xda46c92c13d67a32b65c35720d3cd456e5d96128,['EOA'],Upgradeable
0x47318c3aaa5e8da19765eb07d79d937629017980,['EOA'],Upgradeable
0xd033c3d75349ba75280a2e3256e61235e7e6d680,['EOA'],Forwarder
0x34245fa1d657a35da757c9fe690c9b54b5e31f1a,['EOA'],Forwarder
0xa4094f24b60634144585dcffdc5a6113751c5a76,['EOA'],Upgradeable
0x600b3354479ffbcce4c84a09f92ab79072a46ca1,['EOA'],Forwarder
0xf55041e37e12cd407ad00ce2910b8269b01263b9,['EOA'],Upgradeable
0x3772f40a10120c5d6f17fd973bef48e25bf919c7,['EOA'],Upgradeable
0x4892e5f119c6e9d7c875724532842d7f0ebcf07e,['EOA'],Forwarder
0x8c53795efc5dca289a703ecb40f95934b1a92362,['EOA'],Forwarder
0x583cf7488d6382f3d5d4e88af7fe35f15265ea4e,['EOA'],Forwarder
0x4284af9a3378c5a2424580b7f593cef428851081,['EOA'],Forwarder
0x46880028b9dd28a71bbeb207fd657d047afdd111,['EOA'],Forwarder
0x2f5ccfba72e9d0b5c49b6d9b176e730f86720ec4,['EOA'],Forwarder
0xc780e03ab446b77d94fdbefa9456439273e9e0bf,['EOA'],Forwarder
0x73fd86bad2e5866a21a856d3e2b674a0afc25946,['EOA'],Forwarder
0x4b532642483cc7fa7f650aefbcc4f14c6987d7a8,['EOA'],Forwarder
0x3666bae62928dd1b0ad5f43f22c5554a2ada6593,['EOA'],Forwarder
0x9933b0419cfb71791da75ac2dcea952d0875c967,['EOA'],Upgradeable
0x2463ff8632e4f692a160864c1f4ab151e7eb2cbe,['EOA'],Forwarder
0x93c3a816242e50ea8871a29bf62cc3df58787fbd,['EOA'],Upgradeable
0x03da9ebed8e78f81ff50de0c58f0398f3dc13cc0,['EOA'],Forwarder
0xb4e1bba882e1058dc9088c69f26f832394cabc77,['EOA'],Upgradeable
0x787c2deed5078ba6655505ffbc1f65894fafae8a,['EOA'],Forwarder
0xb374cd3dd23c81bcf5ffc5067f43d9d62e874bfd,['EOA'],Forwarder
0x09c280a61a6001cf3fbbdc0788ab2c5a449348fa,['EOA'],Forwarder
0xbd7e8b9def8cfc1d2dbacedec4c765289f18dd18,['EOA'],Upgradeable
0x40f1148917d4a1188060d2109ad45dab6e451126,['EOA'],Forwarder
0xfa090f3fe756e45d2e1e4f48aaebe91499ad3e26,['EOA'],Forwarder
0x8ba078e78aede81c1c64b5ba44697b597b2bc092,['EOA'],Forwarder
0xd018c9da13305b20ad5ee6ba8683518ae9139b45,['EOA'],Forwarder
0xea6b7151b138c274ed8d4d61328352545ef2d4b7,['EOA'],Upgradeable
0x7a2ebc2118caeed262df62981bd36b78dec4b001,['EOA'],Forwarder
0x974b01c787607e6a5d51af47a0b966cfbf0259ea,['EOA'],Forwarder
0xfbf74a5aae858232de457e87d2f9cb3bf53a0127,['EOA'],Forwarder
0x57f92c59eb91c4b0db9347bcc338ae21359a0730,['EOA'],Upgradeable
0xb6012e5e281a8fa50758ea71ce21c9dfa336abf4,['EOA'],Forwarder
0x77b531a268e3a639307e8a9c94150d09d59adbab,['EOA'],Forwarder
0xc14b2bd1870f7db8f0268b7665b126b34cfe6b35,['EOA'],Forwarder
0xbd03e74e01eb67e486613f4cac333f2af6d2ad52,['EOA'],Upgradeable
0x9a46648e6967287d06bc00bd57eaddeadf9f7cff,['EOA'],Forwarder
0x00b57cdb52b4df7e358c6e2ed8ad3895a30689fd,['EOA'],Forwarder
0x864d335ec403e491b157000ddb92a48c6024df26,['EOA'],Upgradeable
0x5df0fe66b60d5e6598c7b5f0246a96cfdd29d135,['EOA'],Forwarder
0x1515e07b5dd83bed3ff76eef6745639dec24e4b5,['EOA'],Forwarder
0x48ab5f4478a1b0ddf0e26009ac87c2c77796a0b5,['EOA'],Upgradeable
0xcf4aa42971420dc1343026aa0a57aeab57744b40,['EOA'],Upgradeable
0x7c89efd1d06eec773a11d9aaa270dfccdcd94e52,['EOA'],Forwarder
0x4f2c36482c9cecdc5e29332840e5758c61ab58b3,['EOA'],Upgradeable
0x563b973f0c57f5423a171a8975c18f9b604342e2,['EOA'],Upgradeable
0xe50de544ab3b16366d2c527775706fca8df1b7e3,['EOA'],Forwarder
0x5a12498ae809947e56d9d5d0e7d98bd5290d81ab,['EOA'],Forwarder
0x2e62a5142809642448218fd0dd4420cab7549b02,['EOA'],Forwarder
